word,count
新华社,2
布加勒斯特,1
日电,1
综述,1
欧洲,12
航空业,3
疫情,9
影响,5
深陷,2
困境,2
新冠,3
肺炎,3
持续,2
蔓延,2
之际,1
欧洲各国,2
相继,1
采取措施,1
控制,2
人员,2
流动,1
关闭,6
边境,1
猛药,1
受此,1
不少,1
航空公司,8
纷纷,1
减少,5
航班,16
停飞,7
裁员,1
降低成本,1
措施,1
德国汉莎航空公司,1
拥有,1
客机,1
中架,1
暂时,3
全球,1
航空,3
运输业,1
巨头,2
汉莎航空,1
现有,1
相当于,1
往常,1
数量,3
公司,6
首席,2
执行官,2
波尔,1
当地,1
媒体,1
寻求,1
国家,5
援助,1
德国,1
汉莎,1
旗下,1
奥地利,1
常规,1
时间,2
延长,1
奥航,1
接受,1
奥地利政府,2
委托,1
执行,1
撤侨,1
特别,1
飞行,2
多名,1
员工,2
转为,1
短时,1
工作,2
经济,2
计划,3
支持,1
陷入困境,1
意大利,2
政府,1
列为,1
整体,1
救助,1
一部分,1
收归国有,1
面对,1
旅行,2
增加,1
需求,1
大幅,1
下降,1
法国航空公司,1
近日,2
缩减,2
两个,1
比利时,2
沙勒罗,1
机场,6
布鲁塞尔,2
伊斯特,1
乘客,1
保留,3
运送,2
公民,2
回国,1
医用,1
物资,1
生鲜,1
果蔬,1
廉价,1
爱尔兰,1
瑞安航空,1
午夜,1
时起,1
暂停,2
绝大部分,1
往返,1
极少数,1
用于,1
接送,1
滞留,1
旅客,1
冲击,1
北欧,1
大部分,1
高达,1
停薪留职,1
瑞士,3
国际航空公司,1
一半,1
飞机,1
公司员工,1
时长,1
月初,1
以色列,1
埃及,1
中国,1
多个,1
往来,1
希腊政府,1
即日起,1
英国,2
土耳其,2
断航,2
希腊,2
持有,1
居住证,1
入境,1
该国,1
货运,1
不受,1
罗马尼亚,1
匈牙利,1
威兹,1
航线,1
波黑,1
即将,1
首都,1
萨拉热窝,1
国际,3
斯洛伐克,1
境内,1
至今,1
公布,1
开放,1
情况,1
排除,1
进一步,1
削减,1
来说,1
日子,1
无疑,1
难熬,1
执笔,1
林惠芬,1
参与,1
李洁,1
潘革平,1
朱晟田颖,1
于涛,1
张代蕾,1
张家,1
伟陈晨,1
唐霁凌馨,1
张琪,1
张修智,1
朱昊晨,1
林晶,1
蒋雪,1
李晓鹏,1
袁亮,1
保平,1
石中玉,1
新型,1
机会,1
