word,count
刺激,17
法案,13
一波三折,1
美股,12
震荡,4
收高,1
飓风,4
逼近,1
墨西哥湾,4
原油,4
大涨,2
年月日,1
来源,1
第一,1
尾盘,1
上攻,1
报道,3
特朗普,22
达成协议,5
表达,2
兴趣,2
全线,2
上涨,12
指创,1
一个月,3
新高,3
航空,4
受益,2
计划,8
预期,5
影响,4
走高,2
阿里巴巴,4
股价,3
首次,6
站上,3
美元,13
周四,10
探底,1
回升,1
投资者,1
依然,3
国会,2
新一轮,2
财政,6
谈判,11
消息,4
截至,4
收盘,2
指涨,2
涨幅,7
报点,13
纳指,2
标普,2
指数,9
盘后,2
期货,1
拉升,3
三大,3
股指,3
跳涨,1
焦点,1
波折,1
美国,12
总统,13
发表,2
全国,1
电视讲话,1
就业,4
经济,3
数据,5
机会,1
援助,6
政府,3
民主党,3
富有成效,1
会谈,1
随后,1
众议院,3
议长,5
佩洛西,5
新冠,6
病毒,1
方案,9
支持,3
一项,2
独立,2
航空公司,4
救济,9
民主党人,1
反对,2
做法,1
遗漏,1
优先,1
事项,1
为州,1
地方,1
资金,2
食品,1
受此,2
盘中,2
集体,2
跳水,1
处于,2
中心,2
此前,7
期待,1
第二轮,1
支付,1
工人工资,1
关怀,1
亿美元,9
保证,1
企业,2
裁员,5
结束,1
美国航空公司,2
启动,1
员工,2
召回,1
值得注意,2
异动,1
发言人,1
米尔,1
透露,1
财长,1
努钦,4
分钟,1
交谈,1
告诉,1
美国众议院,4
少数党,1
共和党,3
领袖,1
麦卡锡,1
希望,1
达成,2
一份,2
协议,2
几周,2
白宫,8
财政支出,1
始终,1
僵局,2
市场,6
担心,1
等到,1
大选,4
利率,1
交易,2
主管,1
法拉,1
内罗,1
突破,3
实质性,2
进展,2
再次出现,1
前两天,1
波动,1
复苏,3
陷入,1
停滞,1
劳工部,1
公布,3
周初,1
失业,9
人数,7
小幅,2
回落,2
远高于,1
疫情,2
爆发,1
水平,1
现象,1
伴随,1
工作岗位,1
恢复,2
上周,5
连续,2
第二周,2
降幅,1
略大于,1
多家,1
大型,1
美国航空,2
美联航,2
迪士尼,1
大部分,1
未来,3
寻求,1
尚未,1
最新,2
申领,4
个股,1
达美航空,1
涨大涨,1
公司,3
发展,1
计算,1
业务,1
战略,1
一部分,2
剥离,1
托管,1
基础设施,1
服务,1
部门,1
成立,1
