word,count
美国,22
总统,6
特朗普,15
针对,2
欧洲,5
国家,2
为期,2
赴美,1
旅行,3
禁令,1
股市,6
航空,9
旅游,4
类股,1
大幅,5
下挫,3
创出,1
最低水平,1
美国航空,5
运营商,2
股票,3
盘前,1
交易,4
下跌,18
斯托克,2
休闲类,1
指数,10
一度,3
法荷,1
集团,3
德国,2
汉莎,1
英国航空,1
母公司,1
国际,1
统一,1
远程,1
领跌,3
跌幅,6
超过,1
疫情,19
新型,1
肺炎,11
机会美三大,1
股指,5
齐跌,1
近标,1
纳指,2
投资者,5
财政,5
刺激,6
计划,8
满意,1
油价,5
下行,1
布油,1
美油,1
周三,5
美股,9
下午,1
时段,1
总干事,1
德塞,2
日内瓦,1
世卫,1
组织,1
总部,1
记者会,1
新冠,10
病毒,1
流行病,1
接下来,2
一段时间,1
各国,1
确诊,2
病例,3
死亡,2
人数,1
进一步,1
攀升,1
这一,1
消息,1
立刻,1
市场,9
恐慌,3
情绪,3
加剧,2
截至,2
收盘,5
创下,1
新低,1
道琼斯,1
工业,1
平均,2
收于,1
上个月,1
创纪录,1
高位,2
正式,1
熊市,6
结束,3
自年,1
金融危机,1
牛市,2
标普,3
至点,2
接近,1
纳斯达克,1
综合,1
历史,1
高点,1
能源,4
金融,2
科技,1
板块,3
个股,1
全线,2
走低,3
埃克森,1
美孚,1
雪佛龙,1
跌康菲,1
石油,2
跌斯伦贝谢,1
金融股,1
集体,2
摩根,1
大通,1
高盛,1
花旗,2
摩根士丹利,1
美国银行,1
富国银行,1
跌伯克,1
希尔,1
哈撒,1
韦跌,1
大型,1
科技股,1
苹果,1
亚马逊,1
跌奈飞,1
跌谷歌,1
跌跌,1
微软,1
需求,3
减少,1
增加,3
邮轮,2
公司,5
压力,2
达美航空,3
美联航,1
挪威,1
嘉年华,1
技术性,4
区间,1
第一,1
信托,1
布拉克,1
来说,1
触底,1
半途,1
财政政策,1
令人,1
失望,3
周二,1
建议,2
工资,2
税降,1
今年年底,2
实施,2
此类,2
政策,4
时机,1
不确定性,2
导致,1
大失所望,1
民主党人,1
敦促,1
紧急状态,1
机会,1
解决问题,1
也许,1
分析师,1
加德纳,1
政府,3
公布,3
细节,1
感到,2
看起来,1
处于,1
起步,1
阶段,1
决策者,1
权衡,1
选择,2
国会,3
之间,1
进行谈判,1
迹象,1
影响,12
行业,2
企业,3
信贷,2
额度,2
下降,1
焦虑,1
波音,4
动用,2
亿美元,5
贷款额度,1
希尔顿,1
股价,1
很大,1
动荡,1
资本,1
管理,1
公司总裁,1
斯派,1
说道,2
事件,1
建模,1
预测,2
发生,1
高开低走,2
回吐,3
涨幅,3
欧股,1
泛欧,1
早前,3
休闲,1
大盘,1
银行,1
化学,1
上涨,2
英国,6
富时,1
报点,3
法国,1
央行,2
紧急,4
降息,1
减缓,1
经济,11
基准利率,1
降低,1
一项,2
定期,1
融资,1
支持,3
中小企业,2
采取措施,2
商业银行,1
贷款,3
新任,1
大臣,1
纳克,2
随后,2
价值,1
亿英镑,1
措施,4
针对性,2
减税,1
小企业,3
协调,1
增长,1
平稳,1
过度,1
时期,2
沙特,6
着手,1
提高,3
日产量,1
推动,3
大跌,2
石油价格,1
此前,4
阿美,2
收到,1
能源部,2
指示,4
原油,5
产能,3
一百万,1
布伦特,2
美元,7
每桶,2
纳赛尔,1
万桶,3
几个,1
产油量,1
减产,1
谈判,1
破裂,1
打开,1
额外,4
生产商,1
削减,1
开支,1
应对,3
爆发,1
未来,2
担忧,1
带来,2
咨询,1
副总裁,1
舜穆,1
全球,1
传播,1
毫无疑问,1
在内,2
经济体,1
原油价格,1
价格,2
低于,2
惊讶美股,1
股盘,2
跌超,2
旅行新华社,1
华盛顿,1
日电,1
许缘,1
权力,1
财政部,3
延长,2
受新冠,1
税款,1
缴纳,1
期限,1
当天,2
晚间,1
发表,1
全国,2
电视讲话,2
境内,1
蔓延,1
纳税,2
截止,1
日期,1
法定,1
时间,4
此举,1
流动性,4
管理局,1
即日起,1
低息贷款,1
地区,1
注入,1
资金,1
克服,1
困境,1
呼吁,1
采取行动,1
工薪阶层,1
减免,1
救济,2
这部分,1
人群,1
蒙受,1
收入,1
损失,1
美国众议院,1
批准,1
总额,1
支出,1
法案,1
冲击,2
约翰斯,1
霍普金斯大学,1
统计数据,1
东部,1
日时,1
累计,1
已达例,1
多个,1
纽约,1
再次,2
大跌权威,1
深度,1
实用,1
资讯,1
预期,1
落空,1
后美股,1
周四,1
低开,1
三大,3
开盘,2
触发,4
本周,1
第二次,1
熔断,6
暂停,4
分钟,1
陷入,1
延续,1
交易日,1
跌势,1
指跌,1
超点,1
跌近,2
盘面,1
美国联合航空,1
至此,1
继道,1
指日,1
率先,1
美三大,1
步入,1
加拿大,1
多伦多,1
证交所,1
股票交易,1
一级,1
今日,1
韩国,1
印尼,1
巴西,1
等国,1
多国,1
机制,1
早些时候,1
推迟,1
缴款,1
承诺,1
立法,1
工人,1
毫不犹豫,1
保护,1
人民,1
健康,1
发展,2
当地,1
日起,1
前往,1
讲话,1
提振,1
贝尔德,1
投资,1
策略师,1
德维齐,1
一份,1
报告,1
实质性,1
内容,1
避险,1
浓厚,1
机构,3
短期内,1
谨慎,1
形势,1
之下,1
外资,1
瑞银,2
下调,3
预计,3
第二季度,1
萎缩,1
美联储,2
宽松,2
倾向,1
糟糕,1
前景,1
将分,1
两步,1
联邦,1
基金,1
利率,8
走过,1
近年,1
长牛,1
历程,1
资产,3
运行,1
累积,1
盈利,1
空间,1
高处不胜,1
原因,1
短期,1
来看,1
定势,1
上海,1
对外经贸大学,1
