word,count
联合早报,1
报道,2
病疫情,4
席卷,1
全球,22
打击,2
各行各业,1
重创,1
航空,9
旅游业,5
接受,2
影响,3
不计其数,1
这场,1
史无前例,1
危机,5
洗礼,1
业界,2
面对,2
恐怕,2
留强,1
一场,1
攸关,1
生死存亡,1
受冠,1
波及,1
各大,2
航空公司,13
无一幸免,1
伴随,1
飞机,6
停飞,2
营收,5
骤减,1
各家,1
纷纷,2
减薪,1
裁员,9
自保,1
国际,4
航空运输,2
协会,4
几个,2
机构,3
上月底,1
更是,1
给出,1
业者,1
担忧,1
数据,13
预测,2
运输量,1
恢复,4
疫情,9
水平,12
常态,1
还须,1
至少,2
四年,1
转劣,1
复苏,4
只会,1
延后,2
后果,1
不堪设想,1
代表,2
权威,1
组织,2
指出,5
亚太地区,1
最重,3
首席,1
经济师,1
皮尔斯,1
警告,1
国家,8
冠病,1
确诊,1
病例,1
激增,1
重开,1
边境,2
原先,1
预计,3
自然,2
更慢,1
纵观,1
整体,1
形势,1
现阶段,1
看不到,1
迹象,1
最怕,1
航空业,3
长期,2
停摆,1
就算,1
财力雄厚,1
大型,1
政府,2
背后,1
支撑,2
未必,2
挺过,1
漫长,1
寒冬,1
各方,1
关心,1
目前为止,1
损失,6
多重,1
联合国,2
贸易,1
发展,1
会议,1
发表,1
报告,15
估计,5
全年,3
旅游,3
减少,4
万亿美元,8
万亿,1
新元,2
国内,1
生产总值,1
这份,1
涵盖,1
地区,1
三种,1
情境,1
分析,6
做出,1
封锁,4
措施,2
四个,2
八个,1
长达个,1
一种,1
情况,2
美国,24
蒙受,2
剧减,1
亿美元,27
中国,7
泰国,1
法国,2
悲观,1
多达,3
属下,1
专门机构,1
世界旅游组织,1
日前,2
西班牙,1
受创,1
去年,2
法西,1
美是,1
游客,1
到访,1
三个,2
各国,2
重振,1
不确定性,3
反反复复,1
对此,1
束手无策,1
恶化,1
实施,1
出行,1
关闭,1
等于,2
回到,1
停滞,1
状态,1
周而复始,1
经济,8
破产,3
时间,5
浪潮,1
绝大部分,1
一份,3
业内,1
调查,2
肯定,1
惴惴不安,1
月初,1
引述,1
内部,1
调查报告,1
大部分,1
一年,3
缩减,1
规模,1
多家,1
商业,1
信心,1
发现,4
受访,2
公司,16
中有,1
需求,5
缓慢,1
员工,2
第二季,1
彭博社,1
已有,1
解雇,1
停薪留职,1
告知,1
工作,1
美国政府,1
投入,1
救助,1
民航业,1
止血,1
美国联合航空,1
裁退,2
万名,1
雇员,1
美国航空,3
要裁,1
万人,5
德国汉莎航空,1
加拿大,2
英国航空公司,1
万人法,1
澳大利亚,3
昆达,1
瑞典,1
北欧,1
拉丁美洲,1
智利,1
维珍,2
手段,1
很多,2
申请,2
保护,2
大西洋,1
萎靡不振,1
订单,1
被迫,1
取消,1
延期,1
交付,3
维修,1
工程,1
连带,1
飞机制造,1
遭殃,1
制造商,2
波音,4
月底,5
最新,7
季度,1
过大,1
不得不,1
减轻,1
财政负担,1
截至,6
一季,3
四分之一,1
架飞机,1
客户,1
去年同期,1
总裁,2
卡尔霍恩,1
看淡,1
前景,1
坦诚,1
唯有,1
病疫苗,1
早日,1
有望,1
另一家,1
空中客车,1
窘境,1
空客,1
数量,2
减半,1
六个月,1
亏损,1
欧元,1
这家,1
欧洲,1
半年,1
营收少,1
四成,2
短期内,2
生产量,1
降低,3
机会熟悉,1
股神,4
巴菲特,45
黄金,47
毕竟,2
几十年,2
这位,1
投资界,1
教父,1
公开,3
生产能力,6
标的物,1
嗤之以鼻,1
万万,1
没想到,1
投资,22
打脸,1
多年,1
旗下,3
伯克,13
希尔,16
哈撒韦,3
二季度,8
唯一,2
新建,3
标的,2
一只,2
股即,2
巴里,3
改变,4
想法,2
不少,3
近日,4
囤积,3
现金,6
建仓,2
较大,4
持续,4
更长,2
股东,3
信中,2
所说,2
资产,16
纸币,3
心怀,3
恐惧,5
投资者,7
举动,2
撤退,1
主调,1
持仓,4
市值,22
大降,1
清仓,4
七只,1
个股,6
减仓,2
增持,3
股票,5
苹果,1
美国银行,2
可口可乐,1
运通卡,1
夫亨氏,1
减持,2
金融,4
能源,3
板块,1
来看,5
摩根,1
大通,1
富国银行,2
万事达,1
纽约,1
梅隆,1
银行,2
高盛,2
西方,2
石油,3
达美航空,1
西南航空,1
美联航,1
值得注意,1
大幅,3
金融股,1
第三季度,1
里伯克,1
递交,1
并未,2
看空,1
日伯克,1
收购,4
明尼,1
天然气,2
业务,2
交易,3
价近,1
用于,2
承担,1
负债,1
斥资,1
亿美金,1
万股,2
持股,5
比例,2
高调,1
看好,1
次贷,1
买入,3
并称,1
网上,1
股东大会,1
表态,1
阻止,1
永远,2
做空,1
祖国,1
对美股,2
历史,4
新高,4
热情,1
年末,9
增加,8
亿元,1
有意思,1
地方,3
价值,9
占伯克,1
著名,1
空头,1
生涯,1
中曾,1
产品,2
兴趣,1
不感兴趣,2
喜欢,1
创造财富,1
非生产性,3
也许,1
储值,1
创造,1
谈到,1
两个,1
弱点,2
具备,1
生产,1
会上,1
讲道,1
也就是说,1
本身,1
变不出,2
油田,1
后者,3
产出,1
工厂,1
制造,1
股息,1
购买,2
一盎司,2
几百年,1
依然,3
当中,1
用途,2
哈佛,1
演讲,1
形容,1
非洲,1
地下,1
挖出来,1
予以,1
冶炼,1
熔铸,1
挖个,1
埋下去,1
还要,1
花钱,1
看守,1
一切都是,1
无用功,1
生命,1
火星,1
观察,1
大惑不解,1
加工,1
珠宝首饰,1
