word,count
本周一,2
月份,2
第一个,1
交易日,1
美国,17
三大,2
股指,3
齐声,1
上扬,1
纳斯达克,1
指数,1
更是,1
以点,1
收盘,1
创造,1
历史,3
新高,2
新冠,5
疫情,8
冲击,1
经济,8
大面积,1
停摆,1
月底,2
录得,1
国内,1
生产总值,1
萎缩,1
记录,1
降幅,1
表现,3
基本面,1
脱节,1
不争,1
事实,1
股市,3
场上,1
充裕,1
流动性,2
来自,3
美联储,2
无限量,1
宽松,2
政策,5
事实上,1
导致,1
经济衰退,1
微妙,1
关系,1
关键,3
特朗普,1
总统,1
签署,1
史上,1
刺激,5
法案,2
冠状病毒,1
援助,2
救济,2
安全法,1
此项,1
预算,1
万亿美元,1
方案,1
旨在,1
受新冠,1
影响,4
家庭,1
企业,1
民众,1
生活,2
年收入,3
万美元,4
发放,3
美元,10
儿童,1
每人,1
现金,10
补助,10
缴纳,1
所得税,1
税务局,1
披露,2
月初,3
国税局,1
寄出,1
亿张,1
支票,7
总额,1
亿美元,9
居民,2
收到,4
用来,2
渡过难关,1
购买,1
柴米油盐,1
用词,1
很大,2
一部分,2
居然,1
流入,1
反而,2
壮大,1
美股,12
散户,14
力量,1
高糖,2
效应,2
原本,1
医学,1
用语,1
很多,1
媒体,1
描述,1
机构,3
投资人,4
量化,1
交投,1
活跃,1
纷纷,2
开立,1
券商,7
交易,6
账户,3
争相,1
入场,3
高频,1
交易商,1
数据,5
判断,1
新闻,1
竟然,1
市场,6
比例,3
数字化,3
推动,2
急剧,1
原因,2
去年底,1
在线,6
嘉信,1
理财,1
股票交易,2
佣金,3
每单,1
降到,1
免费,1
迫于,1
竞争,1
压力,1
跟进,1
一时间,1
来说,1
成本,2
忽略不计,1
罗宾汉,5
证券,5
始作俑者,1
创立,1
金融,1
科技,1
和免,1
抢占,1
用户,3
高达,2
聚集地,1
大幅度降低,1
开户,4
门槛,1
赠送,1
股票,3
手续,1
手机,1
平台,2
快捷,1
吸引,1
媒体报道,1
四个,1
客户,1
总量,4
平均年龄,1
另一家,1
接纳,1
万个,1
新开,2
去年同期,1
一倍,1
资金来源,1
一家,1
电视台,1
统计数据,1
报道,1
炒股,5
常见,1
用途,1
低收入,1
人群,3
活动,2
超过,1
富裕,1
鼓动,1
带来,2
社交,1
距离,1
娱乐,1
无所事事,1
打发,1
时间,7
办法,1
自然,1
韭菜,1
确切,1
很难,1
把握,1
简单,1
持仓,1
分析,2
来看,1
至少,2
目前为止,1
不差,1
典型,1
航空,3
板块,1
巴菲特,1
清仓,1
达美航空,2
加仓,1
福特,1
汽车,2
重创,1
福田,1
钟爱,1
万股,1
接盘,1
空单,1
上涨,1
行情,1
款项,1
转型,1
资金,1
时不时,1
惊喜,1
收益,2
严峻,1
考验,1
历史数据,1
证明,1
历来,1
波动,3
最为,1
大选,1
临近,2
因素,2
随之,1
增加,1
剧烈,1
加剧,1
没关系,1
上周日,1
财政部长,1
努钦,1
焦急,2
白宫,1
参众两院,1
谈判,1
第二轮,1
政府,1
尽快,1
数以千万计,1
消费者,2
等待,1
一张,1
需求,2
也许,1
时代,1
的确,1
华尔街,1
作者,1
香港,1
交易所,1
集团,1
战略,1
项目,2
董事,1
总经理,1
纽约证券交易所,1
主管凤凰网,1
悉数,1
转涨,1
涨幅,2
美国航空,1
美国联合航空,1
现货,1
黄金,1
续创,1
盎司,2
低点,1
回升,1
期金日,1
达现,1
此前,2
进展,1
类似,1
两党,1
备受,2
财政,3
建设性,1
磋商,1
依旧,1
失业,1
分歧,1
国会,1
扯皮,1
越来越,1
长处,1
高位,1
风险,2
莱德,1
投资,2
策略,1
团队,1
指出,1
迟迟,1
落地,1
情况,1
下美股,1
悬崖,1
多州,1
扩散,1
实体,1
本周,1
就业,1
公司,8
消息,1
推特,2
涉嫌,1
滥用,1
调查,1
当地,5
周一,3
晚间,1
美国联邦贸易委员会,1
投诉,1
指控,1
利用,1
目的,1
个人信息,1
定向,1
广告投放,1
违反,1
达成,1
和解,1
预计,1
罚款,1
游戏,3
业务,2
索尼,3
财报,2
大超,1
预期,4
周二,2
公布,4
财年,1
第一,1
季财报,1
营收,1
万亿日元,1
营业,1
利润,1
亿日元,2
远超,1
据悉,1
生还者,1
马岛,1
之魂,1
销售,1
业绩,1
拉动,1
本季度,1
盈利,1
数字,1
比达,1
英国,2
石油,2
净亏损,1
报告,1
期内,1
亏损,1
资产,1
减值,1
下调,1
未来,1
油气,1
价格,1
二季度,1
股息,1
减半,1
每股,1
美分,1
承诺,1
债务,1
下降,1
盈余,1
用于,1
回购,1
波音,2
复航,1
指引,2
美国联邦,1
管理局,1
一份,1
适航,1
四项,1
设计,1
变更,1
此举,1
符合,1
波音公司,1
行业,1
分析师,1
谷歌,2
母公司,2
发行,2
债券,3
债券市场,1
贷款,1
年期,1
票面,1
利率,1
有史以来,1
融资,1
规模,1
最低,1
