word,count
全球,28
贸易,9
惨淡,1
航空,64
运输业,6
带来,13
不小,1
影响,51
国际,31
航协,3
最新,6
分析,4
遭受,2
新冠,25
肺炎,30
疫情,122
冲击,14
预计,22
航空公司,72
客运,16
收入,51
暴跌,4
亿美元,8
下降,48
旅行,5
经济衰退,3
双重,3
月初,4
航班,45
数量,8
各国,2
财务危机,1
澳大利亚广播公司,1
当地,3
时间,5
报道,3
澳大利亚,1
第二,3
维珍,17
澳洲,20
自愿,1
托管,2
状态,6
董事会,1
任命,1
德勤,1
负责人,1
担任,1
托管人,1
重组,7
亿澳元,3
债务,2
偿还,1
债权人,1
此前,6
管理层,2
尝试,1
澳大利亚联邦政府,2
求助,3
入场,2
救市,2
拒绝,3
航司,25
破产,6
接踵而至,2
航空运输,10
协会,5
航空业,17
预测,8
报告,15
损失,12
亿至,1
行业,43
金融危机,5
首席,3
经济学家,1
现金,10
耗尽,1
不到,4
三个,3
固定成本,1
开支,1
上个月,1
亚太,3
中心,5
曾拉响,1
警报,1
月底,4
一个月,1
预言,1
印证,1
英国,4
老牌,1
支线,3
正式,8
接管,1
程序,1
倒下,1
第一个,1
牺牲者,1
美国,8
相继,2
同一天,2
见证,1
两家,1
本土,1
悄然,1
退场,1
阿拉斯加州,1
申请,6
保护,1
等待,1
美国财政部,2
援助,5
德国,3
汉莎,1
集团,17
困境,3
断腕,1
自救,1
永久,1
关闭,1
旗下,3
廉航,1
之翼,1
产业链,1
传导,1
效应,3
飞机制造,1
巨头,1
这次,2
危机,12
幸免,3
公开,2
数据,31
波音,4
订单,6
公司,117
第一次,1
取消,3
导致,7
负月,1
评级,2
标普,4
下调,6
信用,2
理由,1
事故,1
萎缩,2
未来,7
两年,1
现金流,7
疲弱,1
自由,1
负亿至,1
一波,1
强势,1
倒闭,1
酝酿,1
政府,12
出手,3
相助,1
一线生机,1
三家,8
联盟,6
世界大同,1
星空,1
罕见,1
联合声明,1
求援,1
希望,9
这一,4
应对,6
史无前例,1
挑战,2
三大,5
代表,2
近家,1
面对,4
意大利,3
国家,16
财政,6
措施,6
计划,15
增资,1
资金,10
支持,16
形式,4
贷款,6
担保,3
无疑,1
之下,2
牺牲品,1
原则上,1
达成,2
救助,2
协议,3
多家,4
总计,1
联邦政府,1
用以,1
支付,7
员工,2
薪酬,1
福利,1
美国政府,1
万亿美元,1
经济,17
刺激,3
一部分,2
包含,1
补贴,4
低息贷款,1
让渡,1
企业,15
少量,1
股权,3
意大利政府,1
总额,4
中为,1
国有化,1
瑞典,1
丹麦,1
英国政府,1
发言人,1
困难,2
领导层,1
合作,7
乘客,2
大臣,2
纳克,1
交通,3
格兰特,1
沙普斯,1
讨论,2
机场,23
一揽子,8
政策,26
渡过,2
俄罗斯,1
公布,2
一系列,2
旅游业,2
推迟,2
缴纳,2
税收,2
首个,1
严峻,8
中国政府,2
出台,4
扶持,4
民航业,12
发展,24
免征,4
年月日,2
民航,37
基金,7
公共,2
交通运输,3
