word,count
美国市场,1
时间,14
周三,12
美股,19
三大,7
指数,21
集体,9
收涨,7
收复,2
昨日,2
跌幅,15
指涨,7
超点,3
重返,1
关口,7
截止,9
收盘,11
纳指,6
涨标,3
商品,2
市场,15
国际,6
油价,4
收跌,7
美油,3
跌超,3
再度,4
失守,6
纽约,3
原油期货,6
美元,24
布伦特,2
金价,3
跌近,3
纽约商品交易所,2
黄金,9
期货市场,2
交投,2
活跃,2
期价,2
日比前,2
交易日,8
下跌,11
收于,8
每盎司,2
欧洲,5
欧股,4
涨跌,6
英国伦敦,2
股市,6
金融时报,2
股票,4
平均,2
价格指数,2
日报,2
比前,6
德国,4
法兰克福,2
报收,4
于点,4
上涨,14
涨幅,7
法国巴黎,2
全球,17
资讯,1
汇总,1
外盘,1
纵览,1
航空,7
全线,3
大涨,2
联合航空,5
美国航空,5
涨超,3
达美航空,3
西南航空,3
股指,3
法国,2
隔夜,2
要闻,1
风云突变,1
特朗普,35
每人,1
支票,3
大招,1
推特上,2
写道,1
众议院,2
参议院,1
应立即,2
批准,5
亿美元,15
用于,6
航空业,7
薪资,5
支持,9
小型企业,2
保护,3
计划,8
这两项,1
开支,1
冠状病毒,4
援助,4
救济,1
经济,15
保障,2
法案,3
中未,1
资金,2
全额,1
支付,6
签字,1
美联储,25
会议纪要,6
联储,3
官员,8
评估,1
未来,5
购债,1
公布,4
月份,5
货币政策,4
会议,5
纪要,4
上个月,1
开会,1
寻求,6
资产,7
购买,5
进一步,3
讨论,4
调整,3
增加,4
将来,1
债券,1
额度,1
开放,1
态度,5
评论,1
精华,1
一大,1
买家,1
央行,3
卖出,1
黄金世界,1
协会,1
本周,1
三月,1
日称,1
各国,1
卖家,2
出售,3
比增,1
一年,1
第一次,2
放弃,2
年内,2
数字,5
达成协议,3
媒体报道,1
热点,1
聚焦,1
遭遇,1
暴跌,2
疫情,4
暴发,1
差钱,1
沙特,4
基于,3
状况,2
经济学家,2
石油,5
出口,1
收入,2
过度,3
依赖,1
空前,1
危机,1
或许,1
拐点,1
多元化,1
努力,1
扼杀,1
愿景,1
中途,1
夭折,1
接受,3
第一,1
专访,1
时图,1
杰里,1
表达,1
意见,1
世界贸易组织,1
最新,4
报告,5
贸易,7
反弹,6
迹象,1
复苏,11
进程,2
仍存,1
不确定性,1
世贸组织,1
预测,6
中曾,1
指出,6
明年,2
微弱,2
增幅,1
增长,6
恢复,1
水平,7
快速,1
回归,1
情况,7
符合,1
前景,2
判断,1
各界,1
声音,1
会议记录,2
忽略,1
企稳,1
达成,3
波浪理论,1
五波,1
荷兰,1
合作,2
银行,3
分析师,1
解释,1
蓝色,1
浪潮,1
催生,1
大规模,2
财政,14
刺激,26
方案,6
支撑,1
乐观,2
情绪,2
提振,1
风险,5
偏好,2
乍一看,1
环境,1
走软,1
中期,1
下行,1
趋势,1
有限,1
假设,1
消除,1
加大,1
压力,3
因素,1
价格,2
影响,3
取决于,1
发展,1
北半球,1
冬季,1
病例,1
数量,1
选举,2
几个,2
控制,2
一声,1
叹息,1
第二,2
连锁,2
影院,3
运营商,2
倒下,1
负债,1
