word,count
中国,17
基金,2
见习,2
李迪,2
股东,10
会上,8
巴菲特,54
清仓,8
向来,2
挚爱,4
航空,64
投资,26
哗然,2
股神,4
板块,6
持仓,4
备受,2
市场,6
这次,4
抛售,6
股价,4
下跌,4
影响,14
粉丝,14
损失,8
四月,2
大佬,6
永平,28
购买,8
或许,4
直言,4
等于,4
套进去,4
更是,12
活久见,2
此前,4
受其,2
抄底,8
承认,2
评估,2
航空公司,34
股票,10
时犯,2
理解,4
错误,4
股而,2
在此之前,2
态度,4
一向,2
自年,2
大举,2
买入,2
持有,6
看好,4
多年,2
截至,4
月末,2
伯克,8
希尔,10
哈撒韦,4
市值,6
至少,4
超过,4
亿美金,12
折合,2
人民币,4
哈撒,2
韦持,2
达美航空,8
持股,4
总成本,4
浮盈,4
西南航空,6
美金,2
接近,2
月底,4
美股,2
大跌,2
成交,4
均价,4
每股,2
美元,4
资金,6
规模,2
万美元,4
中旬,2
坚称,2
出售,4
忠实,4
思考,2
机会,10
雪球,2
上称,2
并用,2
现金,4
股段,2
企业,4
文化,2
不错,2
安全性,2
差不多,2
但段,2
并未,2
重仓,2
他称,4
纯属,2
好玩,4
模仿,2
减持,8
美国,16
证监会,2
披露,2
资料,2
旗下,4
公司,10
一周,2
股份,2
万股,2
之间,2
腰斩,2
止损,2
月初,6
露出,2
迹象,2
上午,2
卖出,6
四大,2
股补刀,2
表达,2
中长期,4
看衰,4
事实证明,2
这项,2
业务,4
看法,4
四位,2
优秀,2
一家,2
首席,2
执行官,2
可不是,2
事情,2
从现在起,2
旅行,2
需求,10
恢复,6
去年,4
水平,2
飞机,2
太多,2
风险,4
大伯,2
长期,6
释放,4
信号,2
股有,2
较大,6
概率,2
随之,2
近期,4
老巴,2
清空,2
意外,2
刚刚,4
难以,2
依然,8
创造,2
小霸王,2
步步高,2
品牌,2
神话,2
自称,2
实业,2
还要,2
业内,2
称号,2
本人,2
午餐,2
第一个,2
拿下,2
华人,2
商人,2
身上,2
学到,2
很多,2
拍下,2
这顿,2
晚餐,2
单纯,2
面向,2
道谢,2
理念,4
接受,2
网易,2
采访,2
提到,4
最早,2
来自,2
未来,2
前景,2
分歧,2
放弃,2
坚守,2
打水漂,4
疫情,14
长时间,2
很大,2
大概,2
达美,4
一年,4
见到,2
分析师,12
观点,2
乐观,2
摩根,2
大通,2
下调,4
美国航空,12
精灵,2
评级,4
将捷,2
中性,2
这位,2
最初,2
预期,6
航空业,16
收入,4
持平,2
预计,6
年收入,2
危机,8
杠杆,6
累积,2
亿美元,20
债务,12
预测,4
增加,2
利润,4
这家,2
至倍,2
巨额,2
压力,2
急需,2
补充,2
指出,2
融资,6
接下来,2
才能,4
流动性,6
情况,2
恶化,2
航司,8
额外,2
状况,2
提出,2
警示,2
预估,2
美联航,2
两个,2
撑个,2
中信证券,6
报告,2
航空运输,4
资产,2
运营,2
周期,2
敏感性,2
强是,2
共识,2
抵御,2
经济,4
下行,4
能力,2
极低,2
意味着,2
民航业,6
开启,2
客流,4
短期,2
冲击,4
持续,2
超出,2
不确定性,2
障碍,2
迎来,4
破产,14
年底,2
全球,12
咨询机构,2
国际,4
航空局,2
统计,6
有家,2
倒闭,4
速度,2
最快,2
爆炸式,2
成长,2
旅游,4
博客,2
共有,2
家航司,4
财务,2
困境,2
原因,2
停飞,4
航线,2
终止,2
加剧,2
协会,2
受新冠,2
肺炎,5
万亿元,2
亚太,2
中心,2
警告,2
称到,2
世界,2
将会,2
政府,6
行业,2
协同,2
这一,2
灾难,2
民航,2
资源网,2
已有,2
申请,4
保护,6
英国,2
老牌,2
支线,2
阿拉斯加州,2
之下,2
巨头,2
未能幸免,2
央视,2
新闻报道,2
欧洲,2
汉莎航空,6
一位,2
消息人士,2
汉莎,2
欧元,6
救助,10
计划,4
磋商,4
寻求,2
某种,2
形式,2
德国汉莎航空,2
客机,4
处于,8
状态,2
小时,2
储备,2
只能,2
半年,2
德国政府,2
得不到,2
启动,2
程序,4
近日,2
美国政府,2
万亿美元,2
法案,2
援助,4
短暂,2
反弹,2
程度,2
管制,2
效果,2
有待,2
观察,2
有望,8
走出,2
独立,2
行情,2
研报,2
大航,2
低于,2
估值,6
历史,2
底部,4
区域,2
制约,2
供给,4
叠加,2
受限,2
油价,2
低位,2
利率,2
快速,2
安信,2
证券,2
全国,2
复工,2
有序,2
推进,2
新冠,2
防控,2
进展,2
国内,4
推出,2
各项,2
扶持,2
政策,2
商务,2
出行,4
率先,2
复苏,2
延后,2
暑运,2
旺季,2
期待,2
来看,2
区间,2
长线,2
布局,2
咨询,2
年内,4
新增,2
近架,2
超越,2
加大,2
飞行员,4
培养,2
重金,2
招收,2
国外,2
本次,2
潮为,2
吸引,2
优质,2
人才,2
新型,1
机会中国,1
