word,count
作者,1
高汇,1
抱歉,1
刚刚,1
接到,1
通知,2
美国政府,1
最新,1
进出口,1
管制,1
名单,1
服务,2
后续,1
学校,1
月初,1
美国商务部,1
月底,1
更新,1
出口,1
实体,1
清单,1
影响,2
哈工大,1
工程,2
师生,1
收到,1
美国,19
软件,60
停止,1
邮件,1
华为,2
禁用,3
电子设计,2
自动化,2
中国,23
工业,37
再次,2
显出,1
受制于人,1
尴尬,1
局面,2
中望,4
三维,3
核心技术,2
国产软件,1
拉近,1
国外,2
距离,1
差距,1
工欲善其事,1
必先利其器,1
芯片,5
当下,2
制造,3
领域,11
头部,1
环节,1
称为,2
人类,1
基础学科,2
知识,2
集大成者,1
产品,8
形态,1
用途,1
市场,6
进一步,1
细分,1
研发,10
设计,15
生产,4
控制软件,2
信息管理,1
嵌入式软件,2
攻克,1
三方,1
仿真,3
广泛应用,1
汽车,5
飞机,3
游轮,2
制造业,1
用来,1
超大规模,1
集成电路,3
功能设计,1
综合,1
验证,1
物理,3
布局,1
布线,1
版图,1
规则,1
检查,1
流程,1
工程师,5
办法,1
靠手,1
画出,1
亿个,1
晶体管,1
业内人士,5
代表,2
发达国家,2
卡脖子,2
产业链,1
瘫痪,1
诞生,1
美国硅谷,1
惠普,1
英特尔,1
世纪,1
年代,1
中期,1
企业,12
内部,1
探索,1
单独,1
产业,2
著名,1
硅谷,1
创业,1
谷歌,1
苹果,1
毗邻,1
而居,1
无数,1
结晶,1
跨学科,1
涉及,1
诸多,1
力学,1
其本质,1
公式,1
写入,1
快速,1
预算,1
前期,1
就要,1
计算,3
空气,1
流动,1
现实,1
阻力,1
这是,1
一种,1
典型,2
流体力学,1
数据,1
精确,1
模拟出,1
几千个,1
零部件,3
运动,1
过程,2
空间,1
当中,1
位移,1
几个,1
之间,1
相互作用,1
完美,1
造不,1
依赖于,1
分析,2
取代,1
实验,1
美国密歇根大学,1
泰斗,1
教授,2
评价,1
欧盟,2
认真执行,1
禁售,4
政策,8
回去,1
风洞,1
短板,1
赶上,1
一二十年,1
时间,2
中国工程院,1
院士,1
倪光南,3
落伍,1
人才,3
技术,6
思想,3
缺乏,1
全球,3
前三名,1
西门子,2
法国,1
达索,1
关键,3
千丝万缕,1
对华,2
禁令,1
王冠,1
公司,5
名片,1
之中,1
台积,1
电联,1
发科,1
客户,2
光刻机,3
依然,1
操控,1
全场,1
三大,1
历史,2
原因,2
不止,1
模具,1
数控机床,1
机械制造,1
机器人,2
激光,1
航空,1
用于,1
加工,1
欧美,2
垄断,2
南京,2
中科,2
川思特,2
科技,5
总载,1
自力,4
发文,1
中商,1
研究院,1
预测,1
规模,1
突破,1
亿元,3
国外品牌,1
占领,2
国产,6
远不如,1
现实情况,1
庞大,1
蛋糕,1
国际,1
软件商,1
牢牢,1
大国,1
自力更生,1
才能,3
确保,1
经济,1
观察报,2
落后,3
起步晚,1
西方,2
学科,1
高难度,1
一系列,1
阻碍,1
发展,3
大多,2
观念,1
科研,2
投入,6
直觉,1
硬件,2
设施,1
事件,1
新闻,2
信息,1
离子注入,1
机等,1
高端,2
装备,2
国家,2
高层,1
重视,4
千亿,1
基金,1
大力发展,1
无人,1
投资,1
软件开发,2
带来,1
参观,1
效果,1
实物,1
展示,1
某种程度,1
领导,1
这一,1
认知,1
导致,3
岁月,1
扶持,8
对比,1
中美,2
一目了然,1
为例,2
美国国防部,1
牵头,1
电子,1
复兴,2
计划,1
表现,1
未来,1
五年,1
亿美元,1
加速,2
行业,5
软件巨头,1
万美元,1
资助,1
多年,1
给予,2
一项,1
领跑,1
优势,1
如是,1
一组,1
统计数据,1
十五,1
十一五,1
期间,3
各类,1
投资总额,1
人民币,2
十二五,1
不超,1
也就是说,1
一年,1
强度,1
等于,1
稳定,2
可靠,2
界面,1
友好,1
开发,4
一套,1
接受,1
收入,1
资金,1
支撑,1
人员,1
高额,1
薪资,3
运营,1
困难,1
很难,1
短时间,1
力度,1
大小,1
人士,1
薪酬,3
待遇,1
高低,1
留得,1
高级,1
专业人才,2
三线,1
小城,1
实习,2
工资总额,1
万多,1
子公司,1
动画,1
网友,2
极客,1
队长,1
官方,1
微博虎,1
媒体,1
同行业,1
标准,1
相差,1
月薪,2
从元,1
平均,1
大概,1
万元,1
数学,1
机械,1
综合体,1
经验,1
判断,1
代码,1
能力,4
复合型,1
国内,2
稀缺,3
成本,1
水涨船高,1
同等,1
工作,1
开发人员,2
高出,1
互联网,1
大型,2
招聘,1
合格,1
思想观念,1
偏差,1
缺失,1
发展缓慢,1
机床,1
实力,1
一再表示,1
改变,1
崛起,2
路上,2
处于,1
地位,1
情况,1
培养,2
自主,4
迫在眉睫,1
年月日,2
两款,1
相继,1
教育部,1
工信部,1
联合,2
印发,1
特色化,3
示范性,2
学院,2
建设,4
指南,2
试行,1
十个,1
指出,1
围绕,1
基础,1
应用软件,1
新兴,1
平台,2
需求,1
完善,1
针对,1
模式,1
业态,1
课程,1
实践,1
教学,1
体系,1
专业,1
人才培养,1
财政部,1
工信,1
部及,1
国家税务总局,2
密集,1
出台,1
疫情,2
信息化,1
发言人,1
谢少峰,1
国务院,1
联防,1
联控,1
发布会,1
集中力量,1
解决,1
着力,1
推动,1
加快,1
推广,1
定义,1
网络,1
中国财政部,1
软件产业,2
所得税,1
公告,1
盈利,1
两年,1
免税,1
三年,1
减半,1
税收,1
优惠政策,1
奋力,1
追赶,1
苏州,1
浩辰,1
股份,1
有限公司,1
用户,1
已超,1
唯一,2
生产线,1
轨迹,1
离线,1
编程,1
广东省,1
打破,1
我国,1
主导,1
拥有,1
几何,1
建模,2
引擎,1
已知,1
内核,1
具备,1
底层,1
持续,2
二维,1
宝钢集团,1
国家电网,1
中车,1
集团,1
性大,1
材料,1
截至,1
年底,1
建立,1
中心,2
员工,1
人数,1
迭代,1
升级,1
足够,1
支持,1
强大,1
源源不断,1
资金投入,1
设立,2
创板,1
间接,1
打开,1
融资,1
大门,1
强劲,1
内生,1
动力,1
科创板,1
落实,1
创新,3
驱动,1
强国,1
战略,1
改革,1
举措,1
中国政法大学,1
商学院,1
院长,1
主任,1
刘纪鹏,2
离不开,1
长期,1
资本,4
引领,1
催化,1
融合,1
循环,1
至关重要,1
作用,1
王星,1
机会,1
