word,count
美股,3
航空,11
股盘,5
走高,5
达美航空,10
美国航空,7
集团,5
波音,6
盘前,6
涨超,3
此前,5
消息,8
美国,6
刺激,5
政策,4
协议,4
航空业,5
亿美元行情,2
开盘,1
涨约点,1
收复,1
关口,1
涨势,1
联合,5
大陆,5
涨超美股,1
股价,3
上涨开盘,1
涨标,1
普涨,1
纳指,2
涨有,2
计划,2
重启,2
客机,2
生产,2
股大涨,1
美国政府,1
亿美元,3
援助达美航空,1
现涨,1
美国联合航空美股,1
速报,1
股指,1
期货,3
冲高,1
回落,1
截至,1
跌标,1
期指,1
美国国会,1
特朗普,1
政府,1
万亿美元,1
经济,1
法案,1
达成,1
美国参议院,1
少数党,1
民主党,1
领袖,1
舒默,1
参议院,1
周三,1
应对,1
病毒,1
立法,1
当周,1
抵押,1
贷款,1
申请,1
上周,1
下跌,2
跌幅,1
老虎,1
证券,1
第四季度,1
营收,1
增长,1
耐克,1
第三,1
财季营,1
收超,1
市场,1
预期,1
疫情,1
不改,1
维珍,1
银河,1
基本面,1
大摩,1
上涨,1
空间,1
欢聚,1
时代,1
转换,1
债券,1
回购,1
计划美股,1
亿美元标普,1
评级,4
下调,2
垃圾,2
短线,1
涨幅,1
收窄标普,1
