word,count
美股,4
大盘,2
上涨,2
之际,2
航空,9
下跌,2
美联航,2
跌超,8
美国航空,2
精神,2
超捷,2
达美航空,3
中概,2
东方航空,2
南方航空,2
涨超达美航空,1
公司,4
计划,4
月底,2
每日,2
现金,2
消耗量,2
削减达美航空,1
巴斯蒂安,2
希望,1
六月,1
银行,1
亿美元,7
资金,1
执行,1
日程,1
航班美股,1
盘前,1
消息,2
速报,1
美国股市,1
有望,1
反弹,1
油价,1
持稳于,1
多年,1
低点,1
截至,1
发稿,1
期货,2
涨标,1
期指,1
纳指,1
美国参议院,1
批准,1
小企业,1
救助,1
规模,1
涨超,2
亏损,1
预期,6
流动性,1
暂时,1
无忧,2
第一季度,4
业绩,3
不及,2
撤回,1
全年,1
指引,1
贝克,1
休斯,1
石油,1
供需,1
前景,1
不明,1
破产,1
梅西,1
百货,1
寻求,1
多亿美元,2
债务,1
融资,1
大涨,1
近营,1
收大超,1
英语,1
增发,1
普通股,1
伯恩斯坦,1
小心谨慎,1
建仓,1
短时间,1
回调,1
花旗,1
分析师,1
迪士尼,1
股价,1
消耗,1
不利,1
买入,1
评级达美航空,1
机会,1
加快,1
机队,1
战略,1
发展,1
更具,1
现代化,1
韧性,1
航空公司达美航空,1
营收,1
市场,2
上年,2
同期,2
净亏损,1
盈利,2
万美元,1
削减美股,1
