word,count
港股,1
航空,14
股走弱,2
中国国航,2
中国东方航空,2
股份,2
中国,16
南方航空,7
股份美国,1
交通部,3
发布命令,6
本月,5
日起,5
暂停,6
航空公司,10
执飞,6
中美,5
定期,5
客运,9
航班,7
涉及,5
国际航空,11
首都,5
东方航空,8
海南,5
厦门航空,5
多家,5
环球时报东方航空,1
支持,8
湖北,12
建设,6
客货,2
枢纽,6
消息,2
下午,3
湖北省委,4
书记,5
应勇,6
集团公司,3
董事长,4
刘绍勇,7
一行,3
座谈,4
交流,3
希望,3
东航,7
集团,7
航空事业,3
发展,5
进一步,3
加大,3
投资,3
力度,3
货运,4
努力,3
危机,3
育新,3
加快,3
疫后,3
重振,3
公司暂停,1
航司,1
外交部,1
严正,3
交涉,3
望美,1
制造,1
障碍,1
美国,4
运输部,4
当地,2
时间,2
对此,4
中国外交部,2
发言人,2
赵立,2
坚日,2
中方,2
感到,2
遗憾,2
民航局,2
央视应勇,1
王晓东,2
省长,1
党组书记,1
党组,1
总经理,1
养民,1
助力,1
推动,1
武汉,1
打造,1
快线,1
城市,1
提升,1
能力,1
湖北日报港股,1
股份美国政府,1
刚刚,1
环球时报湖北,1
发展美国,1
环球网美国,1
环球时报,1
