word,count
基金,25
季报,2
陆续,1
披露,3
一季度,16
股市,5
震中,1
多只,2
主动,9
偏股,7
型基金,2
调仓换,2
路径,2
方向,6
浮出,1
水面,1
从公募,2
操作,1
看受,1
新冠,3
肺炎,3
疫情,8
海外,3
巨震,1
影响,5
降低,3
仓位,3
持股,6
集中度,3
予以,1
应对,2
股上,1
青睐,2
医药,7
消费,6
调整,4
估值,1
趋于,1
科技股,2
中国,5
平安,4
格力电器,3
招商银行,3
核心,3
资产,3
股票,3
酒店,2
旅游,3
航空,2
遭遇,4
卖出,2
略有,1
减仓,2
迈瑞,4
医疗,5
新晋,1
十大,3
重仓股,7
相投,2
数据,7
持仓,8
截至,1
平均,4
去年末,2
百分点,4
混合型,1
环比,1
巨震下,1
国内,1
公募,8
分散,1
波动,1
风险,1
股基,1
混基前,1
比例,3
相比,1
去年底,1
下降,1
随之,1
小幅,1
下滑,1
行业,6
增持,14
信息技术,3
软件,2
服务业,2
市值,10
增加,1
亿元,13
净值,2
增至,1
新增,1
约个,1
批发,1
零售业,1
水利,1
环境,1
公共设施,1
管理,1
农林牧渔业,1
减持,10
金融业,1
超过,5
较大,3
房地产业,1
租赁,1
商务,1
餐饮,1
程度,1
贵州,1
茅台,1
持有,2
位居,5
头号,1
五粮液,1
取代,1
跻身,2
第二,1
立讯,1
精密,1
万科,1
恒瑞医药,2
长春,2
高新,2
科技,1
地产,1
类股票,1
数量,1
调仓,1
更能,1
体现,1
投资,3
布局,1
真实,1
意图,1
未来,2
看好,1
主题,1
市场,2
视为,1
风向标,1
大举,1
通信,1
计算机,1
资金,5
板块,2
买入,1
趋势,1
医疗器械,1
龙头,2
强势,1
排行榜,2
榜首,1
唯一,1
一只,1
百亿,1
上市公司,1
化学,1
制药,1
业务,1
生物制品,1
企业,1
康泰,1
生物,1
公司,1
期间,1
受益,1
超市,2
零售,1
处于,1
景气,1
周期,1
农业,2
永辉,1
双汇发展,1
绝味,1
食品,2
海大,1
集团,2
希望,2
前列,1
追逐,1
带来,2
不错,1
超额,1
收益,2
二级,1
表现,1
不俗,2
涨幅,2
超新,1
回报,1
中兴通讯,1
中科,1
曙光,1
用友,1
网络,1
浪潮,1
信息,2
细分,1
行业龙头,1
追捧,1
春节,1
先扬,1
基金净值,1
贡献,1
受制于,1
宏观经济,1
整体,1
压制,1
阶段性,1
流动性,1
紧张,1
导致,1
美的,1
首位,1
分列,1
汽车,1
国旅,1
宋城,1
演艺,1
上海,1
机场,1
中国国航,1
个股,1
出逃,1
情况,1
来源,1
