word,count
汉莎航空,18
德国政府,5
达成协议,2
欧元,7
国家,2
救助,7
法新社,1
消息,1
来自,1
后者,1
界面,2
新闻德国,2
达成,2
高达,3
针对,2
公司,5
救援,2
协议,3
德国,5
财长,1
尔茨,1
投资,1
暂时达成,1
股票德国,1
经济部,2
稳定,5
方案,1
需求,1
纳税人,1
员工,1
需求德国,1
冠状病毒,1
危机,1
一家,1
运营,1
状况良好,1
处于,2
盈利,1
状态,1
未来,1
前景汉莎航空,1
措施,1
复兴,1
信贷,1
银行,1
贷款德国,1
达成协议汉莎航空,1
经济,2
基金,2
批准,3
一揽子,2
计划德国,1
商报,2
德国总理,2
默克尔,2
党内,2
高层,1
一场,1
硬仗,1
援助,2
计划,7
让步德国,1
告知,1
高级,1
成员,1
欧盟,4
法兰克福,1
慕尼黑,1
机场,1
起降,1
机位,1
取消,1
发生德国,1
政府部门,2
谈判,4
阶段,1
希望,1
尽快,1
结束,1
谈判德国,1
尚未,1
结束德意志,1
新闻社,1
达成外媒,1
亿美元,2
进度,1
放缓,2
外媒,1
援引,1
知情,2
人士,3
协商,1
确保,1
敲定,1
一位,1
解决,1
细节,1
减持,1
这家,2
欧洲,1
航空公司,2
股份,1
时间表,1
这位,1
补充,1
政府,1
原本,1
打算,1
周末,1
发出,1
正式,1
要约,1
德国汉莎航空,1
执委会,1
之间,1
拖慢,1
计划德国汉莎航空,1
