word,count
当地,1
时间,1
消息,1
疫情,5
全球,3
大幅,1
蔓延,1
背景,1
之下,1
英国航空,1
万名,1
员工,6
暂时,5
停职,4
眼下,2
英国,4
数千名,3
航空业,5
从业人员,2
失业,1
停薪留职,2
状态,1
此次,5
影响,3
行业,2
英航,7
主席,1
一份,1
名为,1
存亡,1
内部,1
文件,1
警告,1
裁员,3
短期,1
长期,1
新冠,1
民航业,4
打击,1
大于,1
非典,1
恐袭,1
带来,1
两周,1
欧洲,2
美国,1
航空公司,4
讨论,1
执行,3
计划,5
接下来,2
猜想,1
寻求,1
薪资,2
贷款,1
担保,1
深度,1
政府,3
援助,1
困境,1
成本,1
占成,1
一项,1
开销,1
飞机,2
燃油,1
航班,2
取消,1
油价,1
下跌,1
丝毫,1
助益,1
意向,1
八成,1
此项,1
决议,1
工会,1
交涉,1
超过,1
礼拜,1
达成,1
大体,1
协议,1
牵扯,1
细节,1
暂停,6
名单,2
中将,1
地勤,1
工程师,1
办公室,1
工作人员,3
伦敦,1
城市,1
机场,2
飞行,2
两个,4
放入,1
据悉,1
飞行员,3
达成协议,1
月份,2
一半,1
薪水,1
可飞,1
辅助,1
领取,2
工作,5
保障金,2
也就是说,1
支付,1
上限,1
每月,1
英镑,1
约合,1
人民币,1
航空,1
廉价,1
团队,1
重新考虑,1
购买,1
节省,1
资本,1
支出,1
维珍,2
亚特兰大,1
诸多,1
受益,1
英国政府,1
保障,1
项目,1
志愿者,1
支持,1
抗疫,1
前线,1
国家,1
医疗,1
体系,1
超市,1
国际,1
航空运输,1
协会,1
旅行,1
禁令,1
损失,2
亿美元,2
收入,2
意味着,1
腰斩,1
机会,1
