word,count
英国首相,2
约翰逊,7
出院,1
至今,2
鬼门关,2
一遭,1
防疫,1
上心,2
英国,41
国家,4
医疗,1
服务体系,1
注资,1
大幅提高,1
新冠,2
检测,1
能力,1
预购,1
肺炎,2
疫苗,1
代价,1
不小,1
财政,7
花钱,1
流水,1
预算赤字,2
随之,1
再创新高,1
来说,2
不止,2
脱欧,7
贸易谈判,2
正向,1
洪水,1
这位,1
刚刚,1
大病,1
初愈,1
首相,1
超支,1
预算,3
二季度,2
结束,1
疫情,9
冰冻,1
经济,11
陆续,1
露出,1
惨淡,1
真面目,1
例外,1
数据,2
没出,1
预测,3
乐观,2
当地,1
时间,2
路透社,1
公布,3
一项,2
调查,3
主题,1
正是,1
一季度,2
这项,4
获奖,1
创纪录,2
萎缩,4
几百年,1
大幅度,2
本季度,2
创下,2
数十年,1
最快,2
扩张,3
速度,1
全国性,1
抗疫,1
封锁,2
措施,3
过后,1
重启,2
预计,6
高于,1
上个月,2
之间,5
英国政府,7
力度,1
刺激,3
统计局,1
借贷,3
数额,2
亿英镑,12
亿美元,1
比月,1
去年,1
同月,1
五倍,1
自年,1
记录,1
第三,1
月度,1
数字,4
意味着,1
财年,4
三个,1
这一,3
相当于,2
全年,1
举债,1
总额,4
两倍,1
多上,1
累计,1
债务,8
如同,1
一块,1
巨石,2
死死地,1
压在,1
截至,2
月底,3
去年同期,1
增加,2
国内,1
生产总值,1
比例,2
对比,1
对岸,1
欧洲,7
大陆,2
差不多,1
水平,3
法国,3
西班牙,3
法国政府,1
去年底,1
公认,1
仅次于,1
希腊,1
意大利,1
危险,2
中国,2
政策,2
科学,1
研究会,2
主任,2
徐洪才,2
影响,1
接近,1
日本,2
负债率,1
早就,1
超过,4
美国,4
国债,1
利息,2
期限,3
较长,1
不停,1
支出,3
收入,1
滚雪球,1
原因,1
自月,2
全球,2
暴发,1
紧跟,1
各国,1
步伐,2
相继,1
出台,1
多轮,1
补助,3
最新,2
大臣,2
纳克,4
价值,1
一揽子,1
计划,8
来看,2
远不如,1
万亿美元,1
说法,1
目的,1
缓解,1
冲击,1
并提,1
民众,2
信心,2
推动,2
增长,3
创造,1
就业,3
所言,1
这轮,1
保护,1
重点,1
选择,2
奖励,1
雇主,2
员工,2
月初,1
复工,1
保留,1
岗位,1
每月,1
工资,2
最低标准,1
一位,3
条件,1
英镑,2
奖金,2
测算,1
覆盖,1
多万个,1
工作岗位,1
成本,2
年轻人,3
为期,1
日常,1
开支,1
为例,1
政府,1
找到,2
工作,1
这份,1
预算案,1
投资,2
基金,1
加上,1
基础设施,1
建设,1
无疑,1
巨额,1
自新冠,1
危机,2
为此,1
付出,1
支持,1
已达,1
情况,3
责任,2
办公室,2
最终,1
二战,1
即便如此,1
努力,1
杯水车薪,1
失业问题,1
撑不下去,1
企业,2
只能,1
裁员,4
来自,1
救据,1
统计,2
实施,1
超万人,1
英国航空,1
万人,2
石油,1
公司,1
恢复,2
预期,4
理想,1
国家统计局,1
上周,1
报告,1
环比,4
下滑,1
相比,1
反弹,1
但安永,1
俱乐部,1
首席,1
顾问,1
霍华德,1
阿彻,1
市场,2
增幅,1
低于,1
最低,1
同一天,1
年度,1
跌幅,1
下跌,1
最慢,1
第三季度,1
才能,1
谈不拢,1
贸易,1
黑天鹅,1
潜伏,1
已久,1
倒计时,1
阶段,1
欧盟,13
官员,3
视频会议,1
曾放话,1
谈判,6
陷入僵局,1
英欧,2
理由,1
敲定,1
协议,5
大纲,1
事态,1
不明朗,1
本月,1
接任,1
轮值,1
主席国,1
德国,2
进行谈判,1
第二天,1
欧洲议会,1
德国总理,1
默克尔,2
发言,1
加快,1
外交,1
意义,1
迄今,1
进展,1
甚微,1
提到,1
可能性,1
年底,2
达成,4
伙伴关系,1
做好,1
每日,1
电讯报,1
报道,1
指出,1
距离,1
剩下,1
数天,1
欧后,1
贸易协定,2
捕鱼,1
交易,1
管理,1
欧洲法院,1
作用,1
公平竞争,2
保证,1
陷入,1
僵局,1
总体,1
稳健,1
此前,1
独立性,1
自有,1
货币,1
经济往来,1
分歧,1
学会,1
副会长,1
复旦大学,1
中心,1
丁纯,2
分析,1
环境,1
标准,2
单独,1
实行,1
一套,1
扭曲,1
英方,1
拥有,2
优势,1
态度,2
强硬,2
金融,1
领域,1
希望,4
经营,2
准入,2
以较,1
成员国,4
业务,1
采纳,1
等效,1
监管,1
原则,1
涉及,1
渔业,1
主权,1
捕鱼量,1
微辞,1
考量,1
博弈,1
平衡点,1
算是,1
政绩,1
筹码,1
相对来说,1
占优势,1
内忧外患,1
促使,1
团结,1
士气,1
旺丁,1
坦言,1
谈拢,1
变相,1
硬脱,1
好处,1
打击,1
很多,1
贸易往来,1
退出,1
享受,1
特权,1
树立,1
榜样,1
效仿,1
难见,1
曙光,1
国际贸易,1
特拉斯,1
批评,1
美国政府,1
高谈,1
自由贸易,1
进口,1
金融时报,1
援引,1
放弃,1
发生,1
基本上,1
不想,1
被迫,1
北京,1
商报,1
陶凤,1
汤艺甜,1
机会,1
