word,count
疫情,4
影响,1
全球,1
航空业,1
遭受,1
重创,1
欧洲,9
多家,1
支线,1
航空公司,7
廉价,1
破产,3
申请,1
保护,2
汉莎,2
大型,1
日子,1
不好过,2
央视,1
第一,1
时间,1
栏目,1
视频,1
德国汉莎航空,1
此前,1
旗下,1
客机,1
处于,1
停飞,2
状态,1
公司,2
小时,1
损失,2
欧元,4
现金,1
储备,1
只能,1
半年,1
汉莎航空,2
德国政府,1
救助,2
计划,1
磋商,1
得不到,1
启动,1
程序,1
航空,4
巨头,1
法荷,3
法航,1
荷航,1
合并,1
集团,2
现金流,1
耗尽,1
分析,1
持续,1
导致,1
分裂,1
英国航空公司,1
裁员,2
员工,2
四分之一,1
北欧,1
前一天,1
国际,1
航空运输,1
协会,1
近日,2
评估,1
报告,1
相比,2
年收入,1
减少,2
自月,1
中旬,1
已有,1
超过,1
架飞机,1
航空安全,1
组织,1
公布,1
一段,1
动画,1
去年同期,1
多地,1
航班,2
运行,1
对比,1
机场,1
仍会,1
面对,1
一笔,1
可观,1
支出,1
停机,1
维护费,1
成本,1
新型,1
肺炎,1
机会,1
