word,count
新型,5
冠状病毒,4
全球,10
肆虐,1
报道,3
伊朗,9
总统,3
检测,4
阳性,3
晚间,1
资本,1
市场,7
动荡,2
加剧,2
欧美,2
股市,5
大跌,5
特斯拉,2
一度,7
暴跌,8
波音,2
苹果,2
概股,1
阿里巴巴,1
百度,1
抗病毒,1
概念,1
逆势,2
上行,1
爆涨,1
阿拉伯,1
国有,1
电视台,2
刚刚,1
伊朗伊斯兰共和国通讯社,1
负责,2
妇女,1
家庭事务,1
玛苏梅,1
埃卜特,1
卡尔,1
伊朗议会,1
国家,3
外交,1
委员会,3
主席,1
穆杰,1
塔巴,1
努尔,1
社交,2
媒体,2
推特上,1
一段,1
视频,2
镜头,1
新冠,9
病毒检测,1
阳性反应,1
隔离,1
两天,1
曾多次,1
代表,1
伊朗政府,1
通报,3
疫情,27
卫生部,1
部长,1
哈利,1
国会议员,1
马哈,1
默德,1
德吉,1
发文,1
感染,2
病毒,2
截至,5
确诊,5
例新冠,1
病毒感染,1
病例,4
死亡,2
治愈,1
出院,1
而据,2
因新冠,2
肺炎,7
取消,1
城市,1
周五,1
祈祷,1
活动,3
世卫,1
组织,1
紧急,1
卫生,1
计划,1
负责人,2
瑞安,1
程度,1
想象,1
盘中,1
下跌,8
蔓延,1
情况,2
英国,1
富时,1
指数,4
法国,1
德国,1
美股,4
持续,3
纳斯达克,1
跌标,1
发稿,1
跌幅,6
收窄,1
收盘,1
指跌点,1
收报,3
标普指,1
跌点,2
纳指,1
今日,3
微软,1
谷歌,1
科技,1
航空,1
纷纷,2
抗疫,1
概念股,1
大涨,1
涨超,1
诺瓦,1
瓦克斯,1
涨约,1
昨日,1
收涨,1
美国,4
国债,5
收益率,5
年期,5
跌个,3
基点,5
倒挂,1
布油,1
原油,1
影响,2
避险,1
情绪,1
升温,3
黄金,1
上涨,2
美联储,5
降息,7
预期,4
发言人,2
经济,6
展望,1
中调,1
增速,1
加上,1
增长,2
带来,1
负面影响,1
近期,3
海外,5
恶化,1
服务业,1
整体,1
上令,1
担忧,1
略有,1
美国联邦,2
基金,2
利率,4
计入,1
全年,2
次共个,1
宏观经济,1
研究,1
报告,2
观察,1
短期,3
期货,1
定价,1
暗示,1
决策,1
会议,1
可能性,1
渣打,1
策略师,1
威胁,1
预计,1
两次,2
该行,1
北美,1
宏观,1
策略,3
客户,1
一份,1
中说,1
公开市场,1
联邦,1
目标,1
区间,1
上限,1
降至,1
先前,1
预测,2
扰乱,1
供应链,1
旅游业,1
担心,1
趋势,1
水平,1
之下,2
称股,1
挺住,1
本周,1
外围,1
连续,1
表现,4
强势,2
明天,1
延续,1
中金,1
中国,6
政策,1
应对,2
主导,1
核心,1
因素,1
国内,2
演进,2
符合,1
此前,2
基准,2
情形,2
判断,2
二月,1
中旬,1
平稳,1
月底,1
全国,2
湖北,1
之外,1
大部分,1
地区,1
控制,3
复工,1
传播,1
加速,2
迹象,1
市场前景,1
结构性,1
增添,1
不确定性,1
综合,1
来看,1
波动,1
加大,1
港股,1
消化,1
内外,1
扰动,1
前景,1
依然,1
海通,2
证券,2
历史,1
难免会,1
波及,1
这次,1
诱发,1
调整,1
中长期,1
看股,1
牛市,2
三个,1
逻辑,2
动摇,1
牛熊,1
周期,1
轮回,1
企业,1
盈利,2
见底,1
回升,2
资产,1
偏向,1
型筑底,1
上市公司,1
净利润,1
季度,1
高于,1
变浪,1
完全恢复,1
中央,4
人员,4
跨境,3
流动,2
输出,2
输入,2
工作,1
领导,1
小组会议,1
推动,1
建立,1
完善,1
往来,1
卫生防疫,1
沟通,1
协调,2
应急,1
机制,1
制定,1
跨国,1
交通工具,1
口岸,2
高风险,1
出入境,1
相互,1
衔接,1
防控,3
标准,1
措施,2
韩国,6
一日,1
例据,1
当地,1
时间,1
日晚,1
钻石,1
公主,1
邮轮,1
感染者,1
在内,1
日本,5
增至,1
进一步,1
扩散,1
日本首相,1
安倍晋三,1
傍晚,1
小学,1
初中,1
高中,1
下周一,1
临时,1
放假,1
升级,1
防疫,1
对策,1
本部,1
新增,2
单日,1
累计,1
例月,1
传染病,1
临床,1
医院,1
精神病科,3
科室,1
病人,2
中共,1
全韩名,1
死者,1
来自,1
此处,1
专家,1
环境,1
防病,1
寻短见,1
常年,1
门窗,1
紧闭,1
院方,1
实行,1
小时,1
集中管理,1
共用,1
厕所,1
浴室,1
外交部,1
赵立坚,1
发展,1
中方,1
韩日,1
两国政府,1
人民,1
抗击,2
支持,1
深表,1
感谢,1
两国,2
形势,1
感同身受,1
中日韩,1
一衣带水,1
友好邻邦,1
面前,1
更是,1
命运,1
共同体,1
努力,1
缺席,1
联防,1
联控,1
强化,1
检验,1
检疫,1
减少,1
非必要,1
旅行,1
