word,count
见习,1
李汶佳,1
新冠,8
疫情,27
全球,5
蔓延,3
经济体,1
遭受,1
重创,1
各国,5
股市市值,1
已较,1
年初,1
高点,1
大幅,8
下落,1
国家,11
股市,1
跌幅,2
超过,3
感染,1
人员,4
地区,2
内部,1
扩散,1
位于,2
美洲,1
欧洲,16
亚洲,2
三大,5
经济,3
活动,1
板块,1
纷纷,2
锁国,1
封城,1
政策,4
以求,3
自保,2
受此,2
影响,6
交通,1
物流,2
层面,1
航空,13
运输业,2
几近,1
冰冻,1
海外,1
航空公司,35
开启,1
求生,1
模式,1
世界,1
临时,2
取消,4
近乎,1
航班,30
公司,12
股票,1
应声,1
下跌,3
法新社,1
德新社,1
英国,3
金融时报,1
多家,1
通讯社,1
媒体,2
近几日,1
报道,1
德国,2
西班牙,2
几个,1
关闭,7
边境,2
英航,1
母公司,1
国际航空,3
集团,5
爱尔兰,3
国营,1
法航,2
荷航,2
易捷,1
芬兰,2
俄罗斯,1
国际航空公司,3
削减,6
飞行,6
能力,2
另一家,1
英国航空,1
企业,13
维珍,1
此基础,1
上于,1
进一步,4
停飞,11
比例,1
德国汉莎航空,1
对外,1
未来,2
几周,1
其有,1
被迫,1
三分之二,1
计划,8
两个,2
保留,5
一到,1
三成,1
运力,3
奥地利,2
暂停,3
最低,1
限度,2
情况,6
好转,1
廉价,2
瑞安,1
公告,3
排除,2
可能性,1
掌门人,1
威利,1
沃尔什已,1
打算,2
推迟,1
退休,1
带领,1
挺过,1
这次,1
卫生,1
紧急事件,1
沃尔什,1
确保,1
生存,1
备受,1
推崇,1
咨询机构,1
研究,2
中心,2
警告,3
政府,7
实施,3
前所未有,1
出行,3
绝大多数,1
月底,1
破产,3
高风险,1
美国,3
运营商,1
联合航空公司,1
预计,1
收入,4
减少,7
亿美元,2
数天,1
发送给,1
员工,3
备忘录,1
坦言,1
半数以上,1
夏季,1
乘客,3
寥寥无几,1
达美航空,1
暂时,4
规模,1
三分之一,1
架飞机,1
美国航空公司,1
紧随其后,1
公布,4
事件,2
更惨,2
华尔街日报,1
援引,1
知情,1
人士,1
几家,1
断航,3
晚餐,1
只能靠,1
极低,1
票价,2
吸引,1
期间,2
旅游,2
亡命之徒,1
就算,2
入不敷出,1
各家,1
到底,1
信心,1
回到,1
东南亚,2
升级,1
程度,3
地限缩,1
航线,4
数而,1
情形,1
带来,3
营收,1
下滑,3
亚太,1
一份,1
报告,1
称本,1
陷入,2
技术性,1
至少,2
违反,1
债务,1
契约,1
即将,2
到来,1
行业,2
协同,1
采取行动,1
国际,12
航空运输,6
协会,3
估计,2
这场,1
航空业,10
危局,1
导致,1
损失,2
这一,1
数据,4
社会,1
封锁,1
做出,1
预估,1
代表,1
近家,1
涵盖,1
半数,1
联盟,4
世界大同,1
星空,1
呼吁,1
机场,12
租赁,1
利益,1
发表,1
联合声明,1
提出,2
手段,1
因新冠,1
肺炎,7
危机,1
民用,1
援助,3
形式,1
金额,1
参照,1
具体情况,1
支持,6
贷款,1
现金,1
补贴,1
减免,1
税款,1
费用,1
措施,4
期待,1
忘记,1
自救,1
成本,3
不得不,1
裁员,2
首席,3
执行官,3
亚历山大,1
尼亚,1
感慨,1
重塑,1
过后,2
倒闭,1
剩下,1
整合,1
中国,6
航运,3
未能,1
柳暗花明,1
国内,25
趋于稳定,1
特别,3
传出,1
疑似,1
患者,1
新增,1
归零,1
好消息,1
当下,3
大好形势,1
鲜明对比,1
发出,1
噩耗,1
近期,2
原油价格,2
出台,1
多项,1
走出,2
阴霾,2
数项,1
利好,2
中国国航,1
东方航空,1
南方航空,1
当日,1
晚间,2
发布公告,1
运营,4
不佳三大,1
客运量,1
依次,1
内容,1
透露,3
货物,3
邮件,2
数量,7
幅度,1
加上,2
随后,1
吉祥航空,1
海航,1
控股,1
人数,1
下降,6
民航局,4
天为,1
配合,1
防控,1
工作,4
航司,2
累计,1
万架次,1
民航,8
运输,3
周转量,1
民航业,2
时间,3
旅客,3
运输量,1
各航司,2
总计,1
亏损,3
亿元,8
糟糕,1
令人,1
感到,2
无奈,1
退票,5
大宗,1
业务,2
售票,1
平台,2
飞猪,1
工作人员,1
仅飞,1
万件,1
一部分,2
处于,2
积压,1
当中,1
给出,2
数字,2
截至,1
办理,1
万张,1
票面,1
总金额,1
免收,2
手续费,1
数十亿元,1
一位,1
管理人员,1
成本上升,1
双重,1
打击,1
之下,1
只能,1
勉力,1
飞机,2
不飞,1
租金,1
