word,count
美国联合航空,1
削减,3
飞往,2
三州,1
地区,3
航班,7
美联航,3
首席,1
运营官,1
格雷格,1
哈特,1
一份,1
公司,3
备忘录,1
纽约,4
新泽西,1
情况,1
进一步,1
恶化,1
一项,1
举措,1
确保,1
员工,1
缓解,1
疫情,3
蔓延,2
发挥,1
作用,1
纽瓦克,2
瓜迪亚,1
每日,2
降至个,1
持续,1
至少,1
三周,1
工人,1
领取,1
工资,1
福利因新冠,1
肺炎,2
减少,2
数量,2
美国联合航空公司,1
星期六,1
晚间,1
新冠,1
大幅度,1
纽约市,1
两个,1
机场,2
周日,1
拉瓜迪亚,1
总数,1
锐减,1
至个,1
路透美国,1
航空业,2
唯一,1
不确定性,1
万亿美元,1
经济,1
刺激,1
方案,1
提交,1
政府,3
援助,1
申请,1
航空公司,3
美国航空,1
集团,1
达美航空,3
联合航空,2
捷蓝,2
航空,2
西南航空,2
不足以,1
度过,1
流感,1
流行,2
旅游,1
需求,1
崩溃,1
带来,1
财务,1
压力,1
上周五,1
晚些时候,1
公布,1
令人瞠目,1
现金,1
消耗率,1
伯克,1
希尔,1
哈撒,1
韦公,1
出售,1
股票,1
未来,1
发展,1
道路,1
高度,1
国内,1
最低,1
飞行,1
股权,1
权证,1
金融工具,1
偿还,1
贷款,1
阻碍,1
支持,1
忽略,1
旅行,1
才能,1
恢复,1
水平,1
