word,count
美股,3
航空,7
股盘,5
前大涨,5
波音,4
涨超,8
美国航空,6
集团,6
达美航空,5
美国联合航空航空,1
板块,3
跌幅,4
美国联合航空,4
跌超,2
西南航空,2
跌近,1
跌超美股,1
美国联合航空美股,1
时间,1
周四,1
跌近美股,1
盘前,4
消息,1
速报,1
美国,1
总统,1
特朗普,1
放大,1
各州,2
分三,1
阶段,1
重启,1
经济,2
指引,1
检测,1
标准,1
防护,1
装备,1
开放,1
截至,1
发稿,1
期货,2
涨标,1
期指,1
纳指,1
欧洲,2
股市,1
股指,2
高开高,1
斯托克,1
指数,1
低点,1
技术性,1
牛市,1
涨幅,1
超过,1
原油期货,1
合约,1
跌破,1
美元,1
关口,1
日内,1
美联储,2
威廉姆斯,1
预计,2
第二季度,1
糟糕,1
数据,3
利用,1
前瞻,2
事态,1
演变,1
支撑,1
发展,1
吉利,1
科学,1
拉升,1
此前,3
月底,1
针对,1
新冠,1
肺炎,1
重症,1
患者,1
第三期,1
通用电气,1
福特,1
美国政府,1
生产,1
万台,1
呼吸机,1
斯伦贝,1
谢盘,1
前涨,1
第一季度,1
净亏损,1
亿美元,3
市场,1
预期,1
盈利,2
去年同期,1
抗疫,1
概念股,1
前拉涨,1
制药,1
涨涨,1
涨近,1
撤回,1
指引美股,1
