word,count
日前,1
航班,31
管家,4
端午节,1
民航,4
数据,8
报告,2
机场,22
航司,2
航线,8
维度,1
端午,22
期间,2
分析,1
具体内容,1
日均,6
五一,5
长假,6
提升,5
去年,6
下降,5
交通运输,1
发送,2
旅客,3
万人次,2
旅客量,1
比上,1
五一劳动节,1
假期,15
三天,1
全国,9
共有,2
架次,4
起降,1
数字,1
相比,2
班次,1
增幅,2
人数,1
来看,1
国内,2
疫情,2
持续,1
复苏,1
态势,1
中除,1
北京首都机场,5
北京,2
防控,3
政策,2
影响,5
较大,1
广州白云机场,4
成都,2
双流,1
深圳,3
宝安,1
恢复,2
水平,2
首都,1
上海浦东,1
国际航班,1
较少,1
不到,2
一半,2
出前,1
成都双流机场,1
蝉联,1
长达个,1
之久,1
复工,1
复产,1
商务,1
旅游,2
亚洲,1
南方航空,1
基地,2
些微,1
优势,1
第十名,1
郑州,1
新郑,1
十四,1
南航,2
东航,2
国航,2
排名,2
受主,1
大航,1
南方,2
广州,2
中心,2
前十,1
总计,1
整体,1
涉及,1
条以,1
其为,1
上海,1
重庆,1
西双版纳,1
昆明,1
长水,1
唯一,1
一条,1
大型,6
准点,7
率均,1
雷雨,1
天气,1
不错,1
准时,1
率为,1
最低,1
重庆江北机场,1
来源,1
周期,1
年月日,2
民航局,2
吞吐量,3
千万,1
定义,2
前五,1
出港,3
机会,1
