word,count
美国航空,8
警告,4
裁掉,2
美国,2
员工,4
至多,2
公司,9
预计,3
美国政府,3
薪酬,1
救助,3
到期,3
裁员,3
万人,1
盘后,2
涨超美股,2
三大,3
指数,5
集体,4
收涨,5
航空,8
涨幅,3
居前,3
美股,1
指涨,2
标普,2
纳指,3
涨超,16
美联航,5
科技股,4
涨超涨,2
特斯拉,4
涨近,2
概股,1
金融界,1
大涨趣,1
头条,2
蔚来,3
汽车,3
跌超开盘,1
跌标,1
普跌,1
推特跌,1
比尔盖茨,1
马斯克,1
多位,1
名人,1
推特,1
账号,1
被盗,1
用于,1
网络,1
诈骗,1
集团公司,1
跌该,1
万名,2
解雇,1
下跌,1
广告,1
乱象,1
点名美国航空,1
集团,2
盘前,1
跌超,3
此前,1
裁员美国航空,1
万人该,1
邮轮,4
上涨,1
皇家,1
加勒比,1
挪威,1
嘉年华,1
股中,1
涨超捷,1
达美航空,2
涨超初步,1
成分股,2
波音,2
联合,2
技术,2
高盛,2
电商,2
亚马逊,2
领跌,2
疫苗,2
股涨,2
大型,2
银行,2
股普涨,2
富国银行,2
花旗,2
马拉松,2
石油,2
领跑,2
能源,2
类股,2
美国航空公司,2
涨约,2
跌约美股,1
盘中,1
走强,1
美国联合航空,1
西南航空美国航空,1
万人美股,1
涨近初步,1
跌约,1
