word,count
美股,8
航空,42
股盘,11
涨幅,15
捷蓝,10
涨近,4
美国联合航空,2
美国航空,15
集团,9
涨超,22
达美航空,16
涨近美股,1
前齐,2
上涨,10
联合,7
大陆,7
盘前,24
西南航空,11
航空业,7
亿美元,6
就业,6
缓助,6
有望,6
获批美股,1
三大,13
指数,20
超过,12
全线,11
大涨,11
美东,6
时间,7
周三,5
截至,7
发稿,7
指涨,6
纳指,8
涨标,8
联合航空,6
涨超美股,5
西南航空美股,1
开盘,1
集体,1
高开,1
走强,4
超美股,1
消息,3
美国,4
获批,4
公司美国,1
股指,2
美联航,2
美国航空公司,4
涨超据,1
媒体报道,1
美国国会众议院,1
议长,1
佩洛西,1
已于,1
北京,1
财长,1
努钦,2
通话,1
询问,1
单独,1
出台,1
一份,1
救助,1
立法,1
草案美股,1
股齐,2
波音,4
涨超开盘,1
普涨,2
公司,2
最早,1
本月底,1
疫苗,2
试验,1
数据,1
拟议,1
飞行员,1
培训,1
计划美股,1
速报,1
期货,2
期指,1
英国,1
富时,1
德国,1
法国,1
下跌,1
银行,1
走高,1
巴克莱,1
花旗集团,1
美国银行,1
富国银行,1
摩根,1
通盘,1
前涨,1
黄金,5
涨哈莫尼,1
巴里,2
吉利,2
科学,2
欧盟委员会,1
发言人,1
欧盟,1
增加,1
瑞德,1
西韦,1
剂量,1
签署,1
合同,1
特斯拉,2
内部,1
邮件,1
爆料,1
员工,1
恶意,1
破坏,1
弗里,1
蒙特,1
工厂,1
谷歌,1
印度,1
反垄断,1
案件,1
滥用,1
智能,1
电视,1
市场,2
领导,1
地位美股,1
涨近特朗普,1
国会,1
延长,1
航空公司,1
工资,1
援助,1
股票,1
上涨美股,1
获批美国航空,1
收跌,4
阿拉斯加,1
跌超,13
美国西南航空,1
全球,1
航空美国,1
特朗普,1
瓦解,1
刺激,1
计划,1
谈判,1
憧憬,1
初步,1
成分股,1
销售,1
展望,1
年报,1
苹果,1
诺瓦,1
瓦克斯,1
科技股,1
推特,1
亚马逊,1
能源,1
马拉松,1
石油,1
亚马,1
领跌,1
金银,1
矿业,1
类股,1
嘉年华,1
多家,1
邮轮,1
股则,1
超中,1
概股,1
超蔚来,1
汽车,1
跌超美股,1
