word,count
机场,1
航运,2
板块,2
走高,3
东方航空,3
涨超,4
南方航空,2
中国国航,2
海航,4
控股厦门航空,1
海南,4
航空,17
美国,5
交通运输,2
提交,3
航班,7
计划,7
申请,3
中国,2
民航局,2
交通部,3
批准,2
厦航,4
增开,2
福州,2
纽约,3
肯尼迪,3
厦门,4
青岛,2
洛杉矶,4
每周,5
增加,2
班次,2
执飞北航空公司,1
争相,1
推出,2
随心,3
谁家,1
划算,1
元内,1
航线,2
随意,1
价格,1
正式,1
公布,1
华夏,1
元不限,2
次数,2
飞行,1
周末,1
面对,1
疫情,1
各家,1
航司,1
回笼资金,1
个个,1
使出,1
浑身解数,1
二级,1
市场,1
平淡,1
一位,1
业内人士,1
告诉,1
产品,1
尽如人意,1
上海,1
证券报五家,1
美国航空公司,1
美国财政部,4
达成,1
大款,1
协议,1
有望,1
数十亿美元,1
联邦,3
贷款,6
美股,1
小幅,2
上涨,4
阿拉斯加,2
西南航空,3
涨超捷,2
达美航空,3
美联航,2
美国航空,5
周四,2
夏威夷,3
天空,2
西部,2
精神,2
条款,3
签署,2
意向书,2
航空公司,3
亿美元,2
一部分美股,1
控股,1
波音,1
美国联合航空,1
集团,1
涨约,1
此前,1
五家,1
达成协议机场,1
控股航海,1
航向,1
厦门航空,1
执飞,1
北京,2
首都,2
波士顿,2
西雅图,2
重庆,3
上海浦东,2
民航,1
资源网美股,1
一部分,1
