word,count
美股,5
航空,11
上行,3
美国联合航空,4
美国航空,7
集团,6
波音,4
涨约,3
西南航空邮轮,1
股中,9
精神,3
涨超,32
挪威,3
邮轮,11
嘉年华,5
西南航空,4
美联航,3
达美航空,3
汽车,10
蔚来,3
特斯拉,3
通用汽车,3
菲亚特,3
克莱斯勒,3
福特,3
旅游,4
途鹰,3
涨超行情,1
西南航空美股,2
盘前,2
消息,1
速报,1
有望,2
小幅,2
高开,1
聚焦,1
经济,1
重启,1
截至,1
发稿,1
期货,2
涨标,1
期指,1
纳指,1
德国,1
新一轮,1
刺激,1
计划,3
来袭,1
欧洲,1
股市,1
集体,3
上涨,2
抗议,1
活动,1
导致,1
美国,2
法案,1
规模,3
利好,1
区块,1
概念股,1
高涨,1
新冠,1
疫苗,1
研发,1
新进展,1
板块,1
延续,1
此前,1
涨势,1
买断,1
工龄,1
带薪休假,1
确保,1
公司,3
幸存,1
能力,1
如涵,1
控股,1
大涨,1
万美元,1
股票,4
回购,1
多多,2
涨据,1
报道,1
回港,1
二次,1
上市,1
中金为,1
保荐人美股,1
股盘,1
走高,1
西南航空美国,1
上市公司,3
卖出,3
亿美元,3
历史,3
单月,3
新高,1
月份,2
出售,2
美国西南航空,2
增发,2
新股,2
而贝,2
莱德,2
再生,2
制药,2
股东,2
持股,2
变现美股,1
万豪,2
国际,2
希尔顿,2
涨超美国,1
变现邮轮,1
